slot,t_s,ue_id,ue_x_m,ue_y_m,ue_z_m,sinr_db,spectral_eff_bphz,alloc_ru,arrival_bits,tx_bits,ack_bits,queue_bits,bler,success
748,0.748,2,-3.5645447991144943,4.400365650967588,1.2,5.0,0.8,0,0,0,0,0,,
748,0.748,3,-7.9089418350318645,3.9348800540007876,1.2,5.0,0.8,0,0,0,0,0,,
749,0.749,0,2.4471316088027804,4.718468040900699,1.2,5.0,0.8,0,0,0,0,0,,
749,0.749,1,4.11551968415227,-3.6298753019618033,1.2,5.0,0.8,0,0,0,0,0,,
749,0.749,2,-3.565035059939186,4.400255803579354,1.2,5.0,0.8,0,0,0,0,0,,
749,0.749,3,-7.908932738513949,3.9349870487049365,1.2,5.0,0.8,0,0,0,0,0,,
750,0.75,0,2.4477257476602845,4.718403910806387,1.2,5.0,0.8,0,0,0,0,0,,
750,0.75,1,4.115125749005909,-3.630318450737602,1.2,5.0,0.8,0,0,0,0,0,,
750,0.75,2,-3.5655253207638777,4.400145956191119,1.2,5.0,0.8,0,0,0,0,0,,
750,0.75,3,-7.908923641996033,3.9350940434090855,1.2,5.0,0.8,0,0,0,0,0,,
751,0.751,0,2.4483198865177886,4.718339780712075,1.2,5.0,0.8,0,0,0,0,0,,
751,0.751,1,4.114731813859548,-3.6307615995134004,1.2,5.0,0.8,0,0,0,0,0,,
751,0.751,2,-3.5660155815885695,4.400036108802885,1.2,5.0,0.8,0,0,0,0,0,,
751,0.751,3,-7.908914545478117,3.9352010381132345,1.2,5.0,0.8,0,0,0,0,0,,
752,0.752,0,2.448914025375293,4.7182756506177626,1.2,5.0,0.8,0,0,0,0,0,,
752,0.752,1,4.114337878713187,-3.631204748289199,1.2,5.0,0.8,0,0,0,0,0,,
752,0.752,2,-3.566505842413261,4.399926261414651,1.2,5.0,0.8,0,0,0,0,0,,
752,0.752,3,-7.908905448960201,3.9353080328173835,1.2,5.0,0.8,0,0,0,0,0,,
753,0.753,0,2.449508164232797,4.71821152052345,1.2,5.0,0.8,0,0,0,0,0,,
753,0.753,1,4.1139439435668255,-3.6316478970649975,1.2,5.0,0.8,0,0,0,0,0,,
753,0.753,2,-3.566996103237953,4.399816414026416,1.2,5.0,0.8,0,0,0,0,0,,
753,0.753,3,-7.9088963524422855,3.9354150275215325,1.2,5.0,0.8,0,0,0,0,0,,
754,0.754,0,2.450102303090301,4.718147390429138,1.2,5.0,0.8,0,0,0,0,0,,
754,0.754,1,4.113550008420464,-3.632091045840796,1.2,5.0,0.8,0,0,0,0,0,,
754,0.754,2,-3.5674863640626446,4.399706566638182,1.2,5.0,0.8,0,0,0,0,0,,
754,0.754,3,-7.90888725592437,3.9355220222256815,1.2,5.0,0.8,0,0,0,0,0,,
755,0.755,0,2.4506964419478052,4.718083260334826,1.2,5.0,0.8,0,0,0,0,0,,
755,0.755,1,4.113156073274103,-3.6325341946165945,1.2,5.0,0.8,0,0,0,0,0,,
755,0.755,2,-3.5679766248873364,4.399596719249947,1.2,5.0,0.8,0,0,0,0,0,,
755,0.755,3,-7.908878159406454,3.9356290169298305,1.2,5.0,0.8,0,0,0,0,0,,
756,0.756,0,2.4512905808053094,4.7180191302405134,1.2,5.0,0.8,0,0,0,0,0,,
756,0.756,1,4.112762138127742,-3.632977343392393,1.2,5.0,0.8,0,0,0,0,0,,
756,0.756,2,-3.568466885712028,4.399486871861713,1.2,5.0,0.8,0,0,0,0,0,,
756,0.756,3,-7.908869062888538,3.9357360116339795,1.2,5.0,0.8,0,0,0,0,0,,
757,0.757,0,2.4518847196628135,4.717955000146201,1.2,5.0,0.8,0,0,0,0,0,,
757,0.757,1,4.112368202981381,-3.6334204921681916,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
757,0.757,2,-3.56895714653672,4.399377024473479,1.2,5.0,0.8,0,0,0,0,0,,
757,0.757,3,-7.908859966370622,3.9358430063381284,1.2,5.0,0.8,0,0,0,0,0,,
758,0.758,0,2.4524788585203177,4.717890870051889,1.2,5.0,0.8,0,0,0,0,0,,
758,0.758,1,4.11197426783502,-3.63386364094399,1.2,5.0,0.8,0,0,0,0,0,,
758,0.758,2,-3.5694474073614115,4.399267177085244,1.2,5.0,0.8,0,0,0,0,0,,
758,0.758,3,-7.9088508698527065,3.9359500010422774,1.2,5.0,0.8,0,0,0,0,0,,
759,0.759,0,2.453072997377822,4.717826739957577,1.2,5.0,0.8,0,0,0,0,0,,
759,0.759,1,4.111580332688659,-3.6343067897197887,1.2,5.0,0.8,0,0,0,0,0,,
759,0.759,2,-3.5699376681861033,4.39915732969701,1.2,5.0,0.8,0,0,0,0,0,,
759,0.759,3,-7.908841773334791,3.9360569957464264,1.2,5.0,0.8,0,0,0,0,0,,
760,0.76,0,2.453667136235326,4.717762609863264,1.2,5.0,0.8,0,0,0,0,0,,
760,0.76,1,4.111186397542298,-3.6347499384955873,1.2,5.0,0.8,0,0,0,0,0,,
760,0.76,2,-3.570427929010795,4.3990474823087755,1.2,5.0,0.8,0,0,0,0,0,,
760,0.76,3,-7.908832676816875,3.9361639904505754,1.2,5.0,0.8,0,0,0,0,0,,
761,0.761,0,2.45426127509283,4.717698479768952,1.2,5.0,0.8,0,0,0,0,0,,
761,0.761,1,4.110792462395937,-3.635193087271386,1.2,5.0,0.8,0,0,0,0,0,,
761,0.761,2,-3.5709181898354867,4.398937634920541,1.2,5.0,0.8,0,0,0,0,0,,
761,0.761,3,-7.908823580298959,3.9362709851547244,1.2,5.0,0.8,0,0,0,0,0,,
762,0.762,0,2.4548554139503342,4.71763434967464,1.2,5.0,0.8,0,0,0,0,0,,
762,0.762,1,4.1103985272495756,-3.6356362360471843,1.2,5.0,0.8,0,0,0,0,0,,
762,0.762,2,-3.5714084506601784,4.398827787532307,1.2,5.0,0.8,0,0,0,0,0,,
762,0.762,3,-7.908814483781043,3.9363779798588734,1.2,5.0,0.8,0,0,0,0,0,,
763,0.763,0,2.4554495528078384,4.7175702195803275,1.2,5.0,0.8,0,0,0,0,0,,
763,0.763,1,4.1100045921032144,-3.636079384822983,1.2,5.0,0.8,0,0,0,0,0,,
763,0.763,2,-3.57189871148487,4.398717940144072,1.2,5.0,0.8,0,0,0,0,0,,
763,0.763,3,-7.908805387263127,3.9364849745630224,1.2,5.0,0.8,0,0,0,0,0,,
764,0.764,0,2.4560436916653425,4.717506089486015,1.2,5.0,0.8,0,0,0,0,0,,
764,0.764,1,4.109610656956853,-3.6365225335987814,1.2,5.0,0.8,0,0,0,0,0,,
764,0.764,2,-3.572388972309562,4.398608092755838,1.2,5.0,0.8,0,0,0,0,0,,
764,0.764,3,-7.908796290745212,3.9365919692671714,1.2,5.0,0.8,0,0,0,0,0,,
765,0.765,0,2.4566378305228467,4.717441959391703,1.2,5.0,0.8,0,0,0,0,0,,
765,0.765,1,4.109216721810492,-3.63696568237458,1.2,5.0,0.8,0,0,0,0,0,,
765,0.765,2,-3.5728792331342536,4.398498245367604,1.2,5.0,0.8,100,24000,16000,16000,8000,0.04742587317756678,True
765,0.765,3,-7.908787194227296,3.9366989639713204,1.2,5.0,0.8,0,0,0,0,0,,
766,0.766,0,2.457231969380351,4.717377829297391,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
766,0.766,1,4.108822786664131,-3.6374088311503785,1.2,5.0,0.8,0,0,0,0,0,,
766,0.766,2,-3.5733694939589453,4.398388397979369,1.2,5.0,0.8,0,0,0,0,8000,,
766,0.766,3,-7.90877809770938,3.9368059586754693,1.2,5.0,0.8,0,0,0,0,0,,
767,0.767,0,2.457826108237855,4.717313699203078,1.2,5.0,0.8,0,0,0,0,0,,
767,0.767,1,4.10842885151777,-3.637851979926177,1.2,5.0,0.8,0,0,0,0,0,,
767,0.767,2,-3.573859754783637,4.398278550591135,1.2,5.0,0.8,100,0,8000,8000,0,0.04742587317756678,True
767,0.767,3,-7.908769001191464,3.9369129533796183,1.2,5.0,0.8,0,0,0,0,0,,
768,0.768,0,2.458420247095359,4.717249569108766,1.2,5.0,0.8,0,0,0,0,0,,
768,0.768,1,4.108034916371409,-3.6382951287019756,1.2,5.0,0.8,0,0,0,0,0,,
768,0.768,2,-3.5743500156083288,4.3981687032029,1.2,5.0,0.8,0,0,0,0,0,,
768,0.768,3,-7.908759904673548,3.9370199480837673,1.2,5.0,0.8,0,0,0,0,0,,
769,0.769,0,2.4590143859528633,4.717185439014454,1.2,5.0,0.8,0,0,0,0,0,,
769,0.769,1,4.107640981225048,-3.638738277477774,1.2,5.0,0.8,0,0,0,0,0,,
769,0.769,2,-3.5748402764330205,4.398058855814666,1.2,5.0,0.8,0,0,0,0,0,,
769,0.769,3,-7.908750808155633,3.9371269427879163,1.2,5.0,0.8,0,0,0,0,0,,
770,0.77,0,2.4596085248103674,4.717121308920142,1.2,5.0,0.8,0,0,0,0,0,,
770,0.77,1,4.107247046078687,-3.6391814262535727,1.2,5.0,0.8,0,0,0,0,0,,
770,0.77,2,-3.575330537257712,4.397949008426432,1.2,5.0,0.8,0,0,0,0,0,,
770,0.77,3,-7.908741711637717,3.9372339374920653,1.2,5.0,0.8,100,12000,12000,0,12000,0.04742587317756678,False
771,0.771,0,2.4602026636678715,4.717057178825829,1.2,5.0,0.8,0,0,0,0,0,,
771,0.771,1,4.106853110932326,-3.639624575029371,1.2,5.0,0.8,0,0,0,0,0,,
771,0.771,2,-3.575820798082404,4.397839161038197,1.2,5.0,0.8,0,0,0,0,0,,
771,0.771,3,-7.908732615119801,3.9373409321962143,1.2,5.0,0.8,100,0,12000,12000,0,0.04742587317756678,True
772,0.772,0,2.4607968025253757,4.716993048731517,1.2,5.0,0.8,0,0,0,0,0,,
772,0.772,1,4.1064591757859645,-3.6400677238051697,1.2,5.0,0.8,0,0,0,0,0,,
772,0.772,2,-3.5763110589070957,4.397729313649963,1.2,5.0,0.8,0,0,0,0,0,,
772,0.772,3,-7.908723518601885,3.9374479269003633,1.2,5.0,0.8,0,0,0,0,0,,
773,0.773,0,2.46139094138288,4.716928918637205,1.2,5.0,0.8,0,0,0,0,0,,
773,0.773,1,4.106065240639603,-3.6405108725809683,1.2,5.0,0.8,0,0,0,0,0,,
773,0.773,2,-3.5768013197317874,4.3976194662617285,1.2,5.0,0.8,0,0,0,0,0,,
773,0.773,3,-7.908714422083969,3.9375549216045123,1.2,5.0,0.8,0,0,0,0,0,,
774,0.774,0,2.461985080240384,4.7168647885428925,1.2,5.0,0.8,0,0,0,0,0,,
774,0.774,1,4.105671305493242,-3.640954021356767,1.2,5.0,0.8,0,0,0,0,0,,
774,0.774,2,-3.577291580556479,4.397509618873494,1.2,5.0,0.8,0,0,0,0,0,,
774,0.774,3,-7.9087053255660535,3.9376619163086612,1.2,5.0,0.8,0,0,0,0,0,,
775,0.775,0,2.462579219097888,4.71680065844858,1.2,5.0,0.8,0,0,0,0,0,,
775,0.775,1,4.105277370346881,-3.6413971701325654,1.2,5.0,0.8,0,0,0,0,0,,
775,0.775,2,-3.577781841381171,4.39739977148526,1.2,5.0,0.8,0,0,0,0,0,,
775,0.775,3,-7.908696229048138,3.9377689110128102,1.2,5.0,0.8,0,0,0,0,0,,
776,0.776,0,2.4631733579553923,4.716736528354268,1.2,5.0,0.8,0,0,0,0,0,,
776,0.776,1,4.10488343520052,-3.641840318908364,1.2,5.0,0.8,0,0,0,0,0,,
776,0.776,2,-3.5782721022058626,4.397289924097025,1.2,5.0,0.8,0,0,0,0,0,,
776,0.776,3,-7.908687132530222,3.9378759057169592,1.2,5.0,0.8,0,0,0,0,0,,
777,0.777,0,2.4637674968128964,4.716672398259956,1.2,5.0,0.8,0,0,0,0,0,,
777,0.777,1,4.104489500054159,-3.6422834676841624,1.2,5.0,0.8,0,0,0,0,0,,
777,0.777,2,-3.5787623630305543,4.397180076708791,1.2,5.0,0.8,0,0,0,0,0,,
777,0.777,3,-7.908678036012306,3.937982900421108,1.2,5.0,0.8,0,0,0,0,0,,
778,0.778,0,2.4643616356704006,4.716608268165643,1.2,5.0,0.8,0,0,0,0,0,,
778,0.778,1,4.104095564907798,-3.642726616459961,1.2,5.0,0.8,0,0,0,0,0,,
778,0.778,2,-3.579252623855246,4.397070229320557,1.2,5.0,0.8,0,0,0,0,0,,
778,0.778,3,-7.90866893949439,3.938089895125257,1.2,5.0,0.8,0,0,0,0,0,,
779,0.779,0,2.4649557745279047,4.716544138071331,1.2,5.0,0.8,0,0,0,0,0,,
779,0.779,1,4.103701629761437,-3.6431697652357595,1.2,5.0,0.8,0,0,0,0,0,,
779,0.779,2,-3.5797428846799377,4.396960381932322,1.2,5.0,0.8,0,0,0,0,0,,
779,0.779,3,-7.9086598429764745,3.938196889829406,1.2,5.0,0.8,0,0,0,0,0,,
780,0.78,0,2.465549913385409,4.716480007977019,1.2,5.0,0.8,0,0,0,0,0,,
780,0.78,1,4.103307694615076,-3.643612914011558,1.2,5.0,0.8,0,0,0,0,0,,
780,0.78,2,-3.5802331455046295,4.396850534544088,1.2,5.0,0.8,0,0,0,0,0,,
780,0.78,3,-7.908650746458559,3.938303884533555,1.2,5.0,0.8,0,0,0,0,0,,
781,0.781,0,2.466144052242913,4.7164158778827066,1.2,5.0,0.8,0,0,0,0,0,,
781,0.781,1,4.102913759468715,-3.6440560627873566,1.2,5.0,0.8,0,0,0,0,0,,
781,0.781,2,-3.580723406329321,4.396740687155853,1.2,5.0,0.8,0,0,0,0,0,,
781,0.781,3,-7.908641649940643,3.938410879237704,1.2,5.0,0.8,0,0,0,0,0,,
782,0.782,0,2.466738191100417,4.716351747788394,1.2,5.0,0.8,0,0,0,0,0,,
782,0.782,1,4.1025198243223535,-3.644499211563155,1.2,5.0,0.8,0,0,0,0,0,,
782,0.782,2,-3.581213667154013,4.396630839767619,1.2,5.0,0.8,0,0,0,0,0,,
782,0.782,3,-7.908632553422727,3.938517873941853,1.2,5.0,0.8,0,0,0,0,0,,
783,0.783,0,2.4673323299579213,4.716287617694082,1.2,5.0,0.8,0,0,0,0,0,,
783,0.783,1,4.102125889175992,-3.6449423603389537,1.2,5.0,0.8,0,0,0,0,0,,
783,0.783,2,-3.5817039279787046,4.396520992379385,1.2,5.0,0.8,0,0,0,0,0,,
783,0.783,3,-7.908623456904811,3.938624868646002,1.2,5.0,0.8,0,0,0,0,0,,
784,0.784,0,2.4679264688154254,4.71622348759977,1.2,5.0,0.8,0,0,0,0,0,,
784,0.784,1,4.101731954029631,-3.6453855091147522,1.2,5.0,0.8,0,0,0,0,0,,
784,0.784,2,-3.5821941888033964,4.39641114499115,1.2,5.0,0.8,0,0,0,0,0,,
784,0.784,3,-7.9086143603868955,3.938731863350151,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
785,0.785,0,2.4685206076729296,4.7161593575054575,1.2,5.0,0.8,0,0,0,0,0,,
785,0.785,1,4.10133801888327,-3.6458286578905508,1.2,5.0,0.8,0,0,0,0,0,,
785,0.785,2,-3.582684449628088,4.396301297602916,1.2,5.0,0.8,0,0,0,0,0,,
785,0.785,3,-7.90860526386898,3.9388388580543,1.2,5.0,0.8,0,0,0,0,0,,
786,0.786,0,2.4691147465304337,4.716095227411145,1.2,5.0,0.8,0,0,0,0,0,,
786,0.786,1,4.100944083736909,-3.6462718066663493,1.2,5.0,0.8,0,0,0,0,0,,
786,0.786,2,-3.58317471045278,4.3961914502146815,1.2,5.0,0.8,0,0,0,0,0,,
786,0.786,3,-7.908596167351064,3.938945852758449,1.2,5.0,0.8,0,0,0,0,0,,
787,0.787,0,2.469708885387938,4.716031097316833,1.2,5.0,0.8,0,0,0,0,0,,
787,0.787,1,4.100550148590548,-3.646714955442148,1.2,5.0,0.8,0,0,0,0,0,,
787,0.787,2,-3.5836649712774715,4.396081602826447,1.2,5.0,0.8,0,0,0,0,0,,
787,0.787,3,-7.908587070833148,3.939052847462598,1.2,5.0,0.8,0,0,0,0,0,,
788,0.788,0,2.470303024245442,4.715966967222521,1.2,5.0,0.8,0,0,0,0,0,,
788,0.788,1,4.100156213444187,-3.6471581042179464,1.2,5.0,0.8,0,0,0,0,0,,
788,0.788,2,-3.5841552321021632,4.395971755438213,1.2,5.0,0.8,0,0,0,0,0,,
788,0.788,3,-7.908577974315232,3.939159842166747,1.2,5.0,0.8,0,0,0,0,0,,
789,0.789,0,2.470897163102946,4.715902837128208,1.2,5.0,0.8,0,0,0,0,0,,
789,0.789,1,4.099762278297826,-3.647601252993745,1.2,5.0,0.8,0,0,0,0,0,,
789,0.789,2,-3.584645492926855,4.395861908049978,1.2,5.0,0.8,0,0,0,0,0,,
789,0.789,3,-7.908568877797316,3.939266836870896,1.2,5.0,0.8,0,0,0,0,0,,
790,0.79,0,2.4714913019604503,4.715838707033896,1.2,5.0,0.8,0,0,0,0,0,,
790,0.79,1,4.099368343151465,-3.6480444017695435,1.2,5.0,0.8,0,0,0,0,0,,
790,0.79,2,-3.5851357537515467,4.395752060661744,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
790,0.79,3,-7.908559781279401,3.939373831575045,1.2,5.0,0.8,0,0,0,0,0,,
791,0.791,0,2.4720854408179544,4.715774576939584,1.2,5.0,0.8,0,0,0,0,0,,
791,0.791,1,4.098974408005104,-3.648487550545342,1.2,5.0,0.8,0,0,0,0,0,,
791,0.791,2,-3.5856260145762384,4.39564221327351,1.2,5.0,0.8,0,0,0,0,0,,
791,0.791,3,-7.908550684761485,3.939480826279194,1.2,5.0,0.8,0,0,0,0,0,,
792,0.792,0,2.4726795796754586,4.7157104468452715,1.2,5.0,0.8,0,0,0,0,0,,
792,0.792,1,4.0985804728587425,-3.6489306993211406,1.2,5.0,0.8,0,0,0,0,0,,
792,0.792,2,-3.58611627540093,4.395532365885275,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
792,0.792,3,-7.908541588243569,3.939587820983343,1.2,5.0,0.8,0,0,0,0,0,,
793,0.793,0,2.4732737185329627,4.715646316750959,1.2,5.0,0.8,0,0,0,0,0,,
793,0.793,1,4.098186537712381,-3.649373848096939,1.2,5.0,0.8,0,0,0,0,0,,
793,0.793,2,-3.586606536225622,4.395422518497041,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
793,0.793,3,-7.908532491725653,3.939694815687492,1.2,5.0,0.8,0,0,0,0,0,,
794,0.794,0,2.473867857390467,4.715582186656647,1.2,5.0,0.8,0,0,0,0,0,,
794,0.794,1,4.09779260256602,-3.6498169968727376,1.2,5.0,0.8,0,0,0,0,0,,
794,0.794,2,-3.5870967970503136,4.395312671108806,1.2,5.0,0.8,0,0,0,0,0,,
794,0.794,3,-7.908523395207737,3.939801810391641,1.2,5.0,0.8,0,0,0,0,0,,
795,0.795,0,2.474461996247971,4.715518056562335,1.2,5.0,0.8,0,0,0,0,0,,
795,0.795,1,4.097398667419659,-3.650260145648536,1.2,5.0,0.8,0,0,0,0,0,,
795,0.795,2,-3.5875870578750053,4.395202823720572,1.2,5.0,0.8,0,0,0,0,0,,
795,0.795,3,-7.908514298689822,3.93990880509579,1.2,5.0,0.8,0,0,0,0,0,,
796,0.796,0,2.475056135105475,4.715453926468022,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
796,0.796,1,4.097004732273298,-3.6507032944243347,1.2,5.0,0.8,0,0,0,0,0,,
796,0.796,2,-3.588077318699697,4.395092976332338,1.2,5.0,0.8,0,0,0,0,0,,
796,0.796,3,-7.908505202171906,3.940015799799939,1.2,5.0,0.8,0,12000,0,0,12000,,
797,0.797,0,2.4756502739629793,4.71538979637371,1.2,5.0,0.8,0,0,0,0,0,,
797,0.797,1,4.096610797126937,-3.6511464432001333,1.2,5.0,0.8,0,0,0,0,0,,
797,0.797,2,-3.5885675795243888,4.394983128944103,1.2,5.0,0.8,0,0,0,0,0,,
797,0.797,3,-7.90849610565399,3.940122794504088,1.2,5.0,0.8,100,0,12000,12000,0,0.04742587317756678,True
798,0.798,0,2.4762444128204835,4.715325666279398,1.2,5.0,0.8,0,0,0,0,0,,
798,0.798,1,4.096216861980576,-3.651589591975932,1.2,5.0,0.8,0,0,0,0,0,,
798,0.798,2,-3.5890578403490805,4.394873281555869,1.2,5.0,0.8,0,0,0,0,0,,
798,0.798,3,-7.908487009136074,3.940229789208237,1.2,5.0,0.8,0,0,0,0,0,,
799,0.799,0,2.4768385516779876,4.715261536185086,1.2,5.0,0.8,0,0,0,0,0,,
799,0.799,1,4.095822926834215,-3.6520327407517303,1.2,5.0,0.8,0,0,0,0,0,,
799,0.799,2,-3.589548101173772,4.3947634341676345,1.2,5.0,0.8,0,0,0,0,0,,
799,0.799,3,-7.908477912618158,3.940336783912386,1.2,5.0,0.8,0,0,0,0,0,,
800,0.8,0,2.4774326905354918,4.715197406090773,1.2,5.0,0.8,0,0,0,0,0,,
800,0.8,1,4.095428991687854,-3.652475889527529,1.2,5.0,0.8,0,0,0,0,0,,
800,0.8,2,-3.590038361998464,4.3946535867794,1.2,5.0,0.8,0,0,0,0,0,,
800,0.8,3,-7.9084688161002425,3.940443778616535,1.2,5.0,0.8,0,0,0,0,0,,
801,0.801,0,2.478026829392996,4.715133275996461,1.2,5.0,0.8,0,0,0,0,0,,
801,0.801,1,4.095035056541493,-3.6529190383033274,1.2,5.0,0.8,0,0,0,0,0,,
801,0.801,2,-3.5905286228231557,4.394543739391166,1.2,5.0,0.8,0,0,0,0,0,,
801,0.801,3,-7.908459719582327,3.940550773320684,1.2,5.0,0.8,0,0,0,0,0,,
802,0.802,0,2.4786209682505,4.715069145902149,1.2,5.0,0.8,0,0,0,0,0,,
802,0.802,1,4.0946411213951315,-3.653362187079126,1.2,5.0,0.8,0,0,0,0,0,,
802,0.802,2,-3.5910188836478474,4.394433892002931,1.2,5.0,0.8,0,0,0,0,0,,
802,0.802,3,-7.908450623064411,3.940657768024833,1.2,5.0,0.8,0,0,0,0,0,,
803,0.803,0,2.479215107108004,4.7150050158078365,1.2,5.0,0.8,0,0,0,0,0,,
803,0.803,1,4.09424718624877,-3.6538053358549245,1.2,5.0,0.8,0,0,0,0,0,,
803,0.803,2,-3.591509144472539,4.394324044614697,1.2,5.0,0.8,0,0,0,0,0,,
803,0.803,3,-7.908441526546495,3.940764762728982,1.2,5.0,0.8,0,0,0,0,0,,
804,0.804,0,2.4798092459655083,4.714940885713524,1.2,5.0,0.8,0,0,0,0,0,,
804,0.804,1,4.093853251102409,-3.654248484630723,1.2,5.0,0.8,0,0,0,0,0,,
804,0.804,2,-3.591999405297231,4.394214197226463,1.2,5.0,0.8,0,0,0,0,0,,
804,0.804,3,-7.908432430028579,3.940871757433131,1.2,5.0,0.8,0,0,0,0,0,,
805,0.805,0,2.4804033848230125,4.714876755619212,1.2,5.0,0.8,0,0,0,0,0,,
805,0.805,1,4.093459315956048,-3.6546916334065216,1.2,5.0,0.8,0,0,0,0,0,,
805,0.805,2,-3.5924896661219226,4.394104349838228,1.2,5.0,0.8,0,0,0,0,0,,
805,0.805,3,-7.9084233335106635,3.94097875213728,1.2,5.0,0.8,0,0,0,0,0,,
806,0.806,0,2.4809975236805166,4.7148126255249,1.2,5.0,0.8,0,0,0,0,0,,
806,0.806,1,4.093065380809687,-3.65513478218232,1.2,5.0,0.8,0,0,0,0,0,,
806,0.806,2,-3.5929799269466143,4.393994502449994,1.2,5.0,0.8,0,0,0,0,0,,
806,0.806,3,-7.908414236992748,3.941085746841429,1.2,5.0,0.8,0,0,0,0,0,,
807,0.807,0,2.4815916625380208,4.714748495430587,1.2,5.0,0.8,0,0,0,0,0,,
807,0.807,1,4.092671445663326,-3.6555779309581187,1.2,5.0,0.8,0,0,0,0,0,,
807,0.807,2,-3.593470187771306,4.393884655061759,1.2,5.0,0.8,0,0,0,0,0,,
807,0.807,3,-7.908405140474832,3.941192741545578,1.2,5.0,0.8,0,0,0,0,0,,
808,0.808,0,2.482185801395525,4.714684365336275,1.2,5.0,0.8,0,0,0,0,0,,
808,0.808,1,4.092277510516965,-3.656021079733917,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
808,0.808,2,-3.5939604485959977,4.393774807673525,1.2,5.0,0.8,0,12000,0,0,12000,,
808,0.808,3,-7.908396043956916,3.941299736249727,1.2,5.0,0.8,0,0,0,0,0,,
809,0.809,0,2.482779940253029,4.714620235241963,1.2,5.0,0.8,0,0,0,0,0,,
809,0.809,1,4.091883575370604,-3.6564642285097158,1.2,5.0,0.8,0,0,0,0,0,,
809,0.809,2,-3.5944507094206894,4.393664960285291,1.2,5.0,0.8,100,0,12000,12000,0,0.04742587317756678,True
809,0.809,3,-7.908386947439,3.941406730953876,1.2,5.0,0.8,0,0,0,0,0,,
810,0.81,0,2.483374079110533,4.7145561051476506,1.2,5.0,0.8,0,0,0,0,0,,
810,0.81,1,4.091489640224243,-3.6569073772855143,1.2,5.0,0.8,0,0,0,0,0,,
810,0.81,2,-3.594940970245381,4.393555112897056,1.2,5.0,0.8,0,0,0,0,0,,
810,0.81,3,-7.9083778509210845,3.941513725658025,1.2,5.0,0.8,0,0,0,0,0,,
811,0.811,0,2.4839682179680374,4.714491975053338,1.2,5.0,0.8,0,0,0,0,0,,
811,0.811,1,4.091095705077882,-3.657350526061313,1.2,5.0,0.8,0,0,0,0,0,,
811,0.811,2,-3.595431231070073,4.393445265508822,1.2,5.0,0.8,0,0,0,0,0,,
811,0.811,3,-7.908368754403169,3.941620720362174,1.2,5.0,0.8,0,0,0,0,0,,
812,0.812,0,2.4845623568255415,4.714427844959026,1.2,5.0,0.8,0,0,0,0,0,,
812,0.812,1,4.0907017699315205,-3.6577936748371114,1.2,5.0,0.8,0,0,0,0,0,,
812,0.812,2,-3.5959214918947646,4.3933354181205875,1.2,5.0,0.8,0,0,0,0,0,,
812,0.812,3,-7.908359657885253,3.941727715066323,1.2,5.0,0.8,0,0,0,0,0,,
813,0.8130000000000001,0,2.4851564956830456,4.714363714864714,1.2,5.0,0.8,0,0,0,0,0,,
813,0.8130000000000001,1,4.090307834785159,-3.65823682361291,1.2,5.0,0.8,0,0,0,0,0,,
813,0.8130000000000001,2,-3.5964117527194563,4.393225570732353,1.2,5.0,0.8,0,0,0,0,0,,
813,0.8130000000000001,3,-7.908350561367337,3.941834709770472,1.2,5.0,0.8,0,0,0,0,0,,
814,0.8140000000000001,0,2.48575063454055,4.7142995847704015,1.2,5.0,0.8,0,0,0,0,0,,
814,0.8140000000000001,1,4.089913899638798,-3.6586799723887085,1.2,5.0,0.8,0,0,0,0,0,,
814,0.8140000000000001,2,-3.596902013544148,4.393115723344119,1.2,5.0,0.8,0,0,0,0,0,,
814,0.8140000000000001,3,-7.908341464849421,3.9419417044746208,1.2,5.0,0.8,0,0,0,0,0,,
815,0.8150000000000001,0,2.486344773398054,4.714235454676089,1.2,5.0,0.8,0,0,0,0,0,,
815,0.8150000000000001,1,4.089519964492437,-3.659123121164507,1.2,5.0,0.8,0,0,0,0,0,,
815,0.8150000000000001,2,-3.59739227436884,4.393005875955884,1.2,5.0,0.8,0,0,0,0,0,,
815,0.8150000000000001,3,-7.908332368331505,3.9420486991787698,1.2,5.0,0.8,0,0,0,0,0,,
816,0.8160000000000001,0,2.486938912255558,4.714171324581777,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
816,0.8160000000000001,1,4.089126029346076,-3.6595662699403055,1.2,5.0,0.8,0,0,0,0,0,,
816,0.8160000000000001,2,-3.5978825351935315,4.39289602856765,1.2,5.0,0.8,0,0,0,0,0,,
816,0.8160000000000001,3,-7.90832327181359,3.9421556938829188,1.2,5.0,0.8,0,12000,0,0,12000,,
817,0.8170000000000001,0,2.487533051113062,4.714107194487465,1.2,5.0,0.8,0,0,0,0,0,,
817,0.8170000000000001,1,4.088732094199715,-3.660009418716104,1.2,5.0,0.8,0,0,0,0,0,,
